transaction_id,bill_id,date,store_id,store_location,customer_id,customer_segment,product_id,product_category,product_name,quantity,unit_price,payment_method,discount_applied,channel
TXN-2025-0938,BILL-1006,2025-01-07,S3,Suburban,C135,Regular,P106,Personal Care,Shampoo 250ml,5,1.9,Cash,2.0,In-store
TXN-2025-0939,BILL-1277,2025-02-18,S3,Suburban,C012,Regular,P142,Beverages,Orange Juice 1L,3,2.28,Cash,0.0,In-store
TXN-2025-0940,BILL-1169,2025-02-17,S2,Uptown,C182,Regular,P171,Beverages,Orange Juice 1L,4,7.84,Cash,2.0,Online
TXN-2025-0941,BILL-1052,2025-01-31,S1,Downtown,C063,Regular,P236,Personal Care,Shampoo 250ml,5,2.11,Cash,0.0,Online
TXN-2025-0942,BILL-1115,2025-02-02,S2,Uptown,C037,Regular,P112,Beverages,Orange Juice 1L,2,4.84,Credit Card,0.5,Online
TXN-2025-0943,BILL-1144,2025-02-28,S3,Suburban,C099,Loyal,P157,Personal Care,Shampoo 250ml,4,2.53,Cash,0.0,In-store
TXN-2025-0944,BILL-1271,2025-01-23,S1,Downtown,C158,New,P284,Beverages,Orange Juice 1L,1,9.06,Cash,0.5,Online
TXN-2025-0945,BILL-1138,2025-01-22,S3,Suburban,C047,Loyal,P176,Snacks,Potato Chips,3,6.62,Credit Card,1.0,In-store
TXN-2025-0946,BILL-1163,2025-02-28,S2,Uptown,C170,New,P139,Snacks,Potato Chips,1,8.76,UPI,0.5,In-store
TXN-2025-0947,BILL-1165,2025-01-10,S2,Uptown,C115,Loyal,P134,Snacks,Potato Chips,1,6.2,Cash,1.0,In-store
TXN-2025-0948,BILL-1070,2025-01-09,S1,Downtown,C197,New,P263,Snacks,Potato Chips,4,4.81,UPI,2.0,Online
TXN-2025-0949,BILL-1196,2025-02-21,S3,Suburban,C063,New,P381,Snacks,Potato Chips,4,5.85,UPI,2.0,In-store
TXN-2025-0950,BILL-1104,2025-01-06,S3,Suburban,C184,New,P395,Personal Care,Shampoo 250ml,2,7.33,Credit Card,0.5,In-store
TXN-2025-0951,BILL-1150,2025-02-24,S1,Downtown,C093,Loyal,P168,Snacks,Potato Chips,1,1.54,Credit Card,1.0,In-store
TXN-2025-0952,BILL-1193,2025-01-30,S1,Downtown,C142,New,P207,Beverages,Orange Juice 1L,2,1.5,Cash,0.5,In-store
TXN-2025-0953,BILL-1015,2025-02-16,S1,Downtown,C179,New,P127,Snacks,Potato Chips,1,6.96,Credit Card,0.0,In-store
TXN-2025-0954,BILL-1240,2025-01-10,S2,Uptown,C037,Regular,P139,Beverages,Orange Juice 1L,1,6.12,Cash,2.0,In-store
TXN-2025-0955,BILL-1146,2025-02-17,S1,Downtown,C192,Loyal,P253,Personal Care,Shampoo 250ml,4,4.7,Credit Card,1.0,In-store
TXN-2025-0956,BILL-1283,2025-01-08,S1,Downtown,C016,Loyal,P188,Beverages,Orange Juice 1L,5,2.44,Credit Card,2.0,Online
TXN-2025-0957,BILL-1064,2025-02-15,S2,Uptown,C147,Loyal,P216,Snacks,Potato Chips,4,9.38,Cash,1.0,Online
TXN-2025-0958,BILL-1244,2025-02-17,S1,Downtown,C103,Loyal,P212,Beverages,Orange Juice 1L,4,2.65,UPI,0.0,Online
TXN-2025-0959,BILL-1055,2025-01-21,S3,Suburban,C165,New,P184,Snacks,Potato Chips,1,8.23,Cash,2.0,Online
TXN-2025-0960,BILL-1005,2025-01-07,S1,Downtown,C093,Loyal,P114,Snacks,Potato Chips,2,3.54,Cash,0.0,In-store
TXN-2025-0961,BILL-1023,2025-02-18,S2,Uptown,C049,Loyal,P116,Beverages,Orange Juice 1L,2,3.42,UPI,0.0,Online
TXN-2025-0962,BILL-1182,2025-01-04,S2,Uptown,C024,New,P282,Beverages,Orange Juice 1L,3,9.63,Credit Card,0.5,Online
TXN-2025-0963,BILL-1244,2025-01-09,S3,Suburban,C173,Regular,P308,Snacks,Potato Chips,5,1.91,Cash,0.5,Online
TXN-2025-0964,BILL-1110,2025-02-07,S1,Downtown,C075,Regular,P337,Beverages,Orange Juice 1L,1,8.97,UPI,0.0,In-store
TXN-2025-0965,BILL-1173,2025-02-21,S3,Suburban,C168,Regular,P182,Personal Care,Shampoo 250ml,5,5.65,Credit Card,1.0,In-store
TXN-2025-0966,BILL-1049,2025-01-19,S2,Uptown,C160,New,P298,Beverages,Orange Juice 1L,2,2.88,Cash,0.0,Online
TXN-2025-0967,BILL-1082,2025-02-21,S1,Downtown,C037,New,P144,Personal Care,Shampoo 250ml,4,1.85,Cash,1.0,Online
TXN-2025-0968,BILL-1131,2025-01-05,S2,Uptown,C148,New,P145,Snacks,Potato Chips,1,2.61,Credit Card,2.0,Online
TXN-2025-0969,BILL-1066,2025-02-18,S2,Uptown,C167,Regular,P391,Beverages,Orange Juice 1L,4,1.36,Credit Card,1.0,Online
TXN-2025-0970,BILL-1029,2025-01-29,S2,Uptown,C132,Loyal,P291,Snacks,Potato Chips,1,7.14,Credit Card,2.0,In-store
TXN-2025-0971,BILL-1037,2025-02-17,S1,Downtown,C180,Loyal,P179,Beverages,Orange Juice 1L,1,3.62,UPI,0.5,Online
TXN-2025-0972,BILL-1092,2025-01-15,S2,Uptown,C119,Loyal,P278,Beverages,Orange Juice 1L,4,5.22,Cash,2.0,In-store
TXN-2025-0973,BILL-1108,2025-02-16,S1,Downtown,C102,New,P305,Beverages,Orange Juice 1L,3,1.58,UPI,1.0,Online
TXN-2025-0974,BILL-1163,2025-02-14,S3,Suburban,C122,Regular,P332,Snacks,Potato Chips,1,5.91,Cash,2.0,In-store
TXN-2025-0975,BILL-1011,2025-02-06,S1,Downtown,C154,New,P285,Beverages,Orange Juice 1L,4,9.81,Cash,0.5,In-store
TXN-2025-0976,BILL-1152,2025-03-02,S3,Suburban,C109,New,P190,Snacks,Potato Chips,1,2.28,Credit Card,1.0,In-store
TXN-2025-0977,BILL-1175,2025-02-25,S3,Suburban,C116,New,P209,Personal Care,Shampoo 250ml,3,2.66,Cash,0.0,Online
TXN-2025-0978,BILL-1181,2025-02-18,S2,Uptown,C043,Regular,P314,Snacks,Potato Chips,4,5.28,UPI,0.5,Online
TXN-2025-0979,BILL-1007,2025-02-28,S3,Suburban,C147,New,P387,Beverages,Orange Juice 1L,5,2.79,Credit Card,0.5,Online
TXN-2025-0980,BILL-1230,2025-01-10,S2,Uptown,C038,New,P158,Snacks,Potato Chips,4,3.37,Credit Card,0.0,In-store
TXN-2025-0981,BILL-1110,2025-02-10,S3,Suburban,C025,Regular,P196,Beverages,Orange Juice 1L,4,7.27,UPI,0.5,Online
TXN-2025-0982,BILL-1257,2025-01-23,S1,Downtown,C049,Loyal,P107,Personal Care,Shampoo 250ml,3,8.32,Credit Card,0.0,Online
TXN-2025-0983,BILL-1267,2025-02-22,S1,Downtown,C180,New,P333,Personal Care,Shampoo 250ml,4,4.69,UPI,1.0,Online
TXN-2025-0984,BILL-1195,2025-02-18,S2,Uptown,C030,Regular,P319,Snacks,Potato Chips,3,2.59,UPI,0.5,Online
TXN-2025-0985,BILL-1045,2025-01-19,S3,Suburban,C177,Loyal,P245,Snacks,Potato Chips,5,9.44,Cash,0.0,In-store
TXN-2025-0986,BILL-1257,2025-02-11,S1,Downtown,C158,New,P354,Beverages,Orange Juice 1L,5,9.35,UPI,0.0,Online
TXN-2025-0987,BILL-1240,2025-02-07,S1,Downtown,C171,New,P208,Snacks,Potato Chips,2,7.99,Cash,2.0,In-store
TXN-2025-0988,BILL-1137,2025-03-02,S1,Downtown,C090,New,P302,Snacks,Potato Chips,1,9.46,UPI,0.5,Online
TXN-2025-0989,BILL-1013,2025-02-26,S3,Suburban,C068,New,P223,Snacks,Potato Chips,1,9.1,Cash,2.0,In-store
TXN-2025-0990,BILL-1098,2025-01-10,S2,Uptown,C133,Loyal,P262,Personal Care,Shampoo 250ml,3,2.53,Cash,2.0,Online
TXN-2025-0991,BILL-1206,2025-02-09,S3,Suburban,C101,Regular,P319,Personal Care,Shampoo 250ml,2,9.45,UPI,2.0,In-store
TXN-2025-0992,BILL-1295,2025-02-27,S2,Uptown,C133,Regular,P218,Snacks,Potato Chips,1,7.39,UPI,0.5,In-store
TXN-2025-0993,BILL-1013,2025-02-20,S2,Uptown,C196,Loyal,P383,Snacks,Potato Chips,2,9.54,Cash,0.5,In-store
TXN-2025-0994,BILL-1012,2025-01-28,S1,Downtown,C161,Loyal,P114,Beverages,Orange Juice 1L,5,7.37,UPI,0.0,Online
TXN-2025-0995,BILL-1274,2025-02-17,S3,Suburban,C034,New,P283,Personal Care,Shampoo 250ml,2,3.16,Credit Card,0.5,In-store
TXN-2025-0996,BILL-1296,2025-02-23,S1,Downtown,C186,New,P126,Snacks,Potato Chips,3,1.75,UPI,0.5,In-store
TXN-2025-0997,BILL-1039,2025-02-25,S1,Downtown,C029,New,P162,Personal Care,Shampoo 250ml,1,2.28,Cash,1.0,In-store
TXN-2025-0998,BILL-1107,2025-02-01,S2,Uptown,C054,New,P351,Beverages,Orange Juice 1L,1,4.72,UPI,2.0,In-store
TXN-2025-0999,BILL-1060,2025-02-13,S2,Uptown,C097,New,P330,Personal Care,Shampoo 250ml,2,2.62,Cash,0.0,In-store
TXN-2025-1000,BILL-1015,2025-01-22,S2,Uptown,C124,Loyal,P379,Personal Care,Shampoo 250ml,1,2.43,Cash,1.0,In-store
